,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
146,49.636,2636.8,25.414,49.72,3105.3,23.212,65.73,230.55,342.2,94.624,77.777,32.157,8.841,25.807,6.9763,18.516,1.6762,32.988,13.91,24.215,1.2126,18.979
147,49.56,2638,24.321,51.938,3107.1,22.587,65.778,230.79,342.02,94.638,77.321,32.298,8.8293,26.237,6.9315,18.595,1.622,33.05,13.81,24.41,1.3224,18.628
148,51.609,2640.7,23.752,49.318,3107.5,23.604,65.757,230.87,342.46,94.641,77.734,32.298,8.8293,26.237,6.9315,18.595,1.622,33.05,13.81,24.41,1.3224,18.628
149,48.893,2642.8,24.672,49.799,3109.7,22.313,65.773,231.44,342.88,94.638,77.63,32.383,8.943,26.616,6.7685,18.56,1.6219,32.849,13.787,24.25,1.2949,18.616
150,49.159,2643.2,24.276,50.959,3110.4,22.649,65.741,230.17,343.13,94.589,77.476,32.383,8.943,26.616,6.7685,18.56,1.6219,32.849,13.787,24.25,1.2949,18.616
151,49.352,2647.9,23.828,48.034,3112.8,22.295,65.757,229.92,343.1,94.404,77.879,32.251,8.7047,26.764,6.7718,18.846,1.7029,33.176,13.9,23.94,1.0782,18.247
152,48.571,2647.1,26.049,49.923,3113.7,22.382,65.79,230.49,343.14,94.422,77.152,32.251,8.7047,26.764,6.7718,18.846,1.7029,33.176,13.9,23.94,1.0782,18.247
153,48.85,2643.2,23.153,50.565,3111.1,21.819,65.706,230.67,343.45,94.443,77.023,32.109,9.0055,26.262,6.802,18.868,1.64,33.046,13.685,24.172,1.5852,18.423
154,51.327,2643.3,25.283,50.952,3109.4,23.155,65.646,233.07,343.46,94.372,77.359,32.109,9.0055,26.262,6.802,18.868,1.64,33.046,13.685,24.172,1.5852,18.423
155,50.783,2644.8,24.962,49.786,3112,22.971,65.644,230.44,343.09,94.56,77.262,31.975,8.9412,26.37,6.8238,18.343,1.6324,33.247,13.909,24.186,1.2493,18.138
156,50.481,2646.2,25.139,48.855,3112,23.388,65.664,229.74,343.52,94.285,77.463,31.975,8.9412,26.37,6.8238,18.343,1.6324,33.247,13.909,24.186,1.2493,18.138
157,52.15,2646.4,25.081,50.957,3112.8,21.106,65.664,229.25,343.22,94.518,77.075,32.579,8.9469,26.946,6.9012,19.067,1.6888,33.106,13.926,24.106,1.2555,18.295
158,50.248,2644,24.86,51.795,3112.1,23.215,65.655,231.83,343.59,94.36,77.152,32.579,8.9469,26.946,6.9012,19.067,1.6888,33.106,13.926,24.106,1.2555,18.295
159,50.878,2644.3,25.521,51.014,3109.1,23.548,65.613,231.67,343.83,94.591,77.203,32.2,8.9205,26.755,6.8333,18.311,1.6724,33.625,13.742,24.431,1.1839,17.573
160,50.041,2644.3,25.6,50.316,3108.9,22.786,65.614,233.19,343.81,94.487,77.49,32.2,8.9205,26.755,6.8333,18.311,1.6724,33.625,13.742,24.431,1.1839,17.573
161,50.187,2646.1,25.479,49.515,3112.4,22.533,65.642,232.86,343.4,94.538,77.298,32.46,8.6375,26.409,6.9831,18.108,1.6215,33.188,13.717,24.389,1.0868,18.014
162,49.376,2648.5,25.627,49.603,3114.5,23.421,65.67,232.29,343.27,94.41,77.555,32.46,8.6375,26.409,6.9831,18.108,1.6215,33.188,13.717,24.389,1.0868,18.014
163,51.426,2648.4,24.594,50.522,3114.2,22.837,65.704,231.1,343.42,94.558,77.016,32.581,8.7343,26.693,6.8716,18.333,1.6306,33.203,13.842,24.263,1.2129,18.514
164,49.722,2646.5,25.65,50.207,3112.1,23.336,65.704,233.88,343.52,94.574,77.264,32.581,8.7343,26.693,6.8716,18.333,1.6306,33.203,13.842,24.263,1.2129,18.514
165,50.089,2647.7,24.632,50.397,3112.1,22.663,65.653,232.21,343.33,94.591,77.104,32.096,8.8953,26.573,6.8901,18.686,1.6596,33.422,13.877,24.254,1.1641,18.119
166,50.188,2646.4,25.362,49.236,3112.8,23.095,65.625,232.05,342.98,94.526,77.138,32.096,8.8953,26.573,6.8901,18.686,1.6596,33.422,13.877,24.254,1.1641,18.119
167,50.898,2646.4,24.851,52.017,3113.5,22.668,65.642,231.57,342.7,94.589,77.364,31.827,8.5732,26.505,6.7598,18.498,1.6212,33.185,13.704,24.869,1.2887,18.428
168,49.148,2649.9,24.955,48.52,3115.3,23.288,65.656,232.71,343.17,94.575,77.703,31.827,8.5732,26.505,6.7598,18.498,1.6212,33.185,13.704,24.869,1.2887,18.428
169,49.879,2650,24.852,50.262,3117.2,23.405,65.738,231.09,342.61,94.356,77.268,32.221,8.9017,26.926,6.7502,18.24,1.6464,32.694,13.771,24.224,1.2797,18.085
170,50.18,2649.1,21.567,51.576,3117.8,22.664,65.728,232.5,342.28,94.435,77.61,32.221,8.9017,26.926,6.7502,18.24,1.6464,32.694,13.771,24.224,1.2797,18.085
171,49.024,2645.3,24.513,49.928,3114.1,23.113,65.742,228.62,342.68,94.264,76.632,31.942,8.7632,27.125,6.9676,18.393,1.6389,33.082,13.657,24.38,1.3179,18.228
172,48.739,2642.4,25.994,52.322,3109.8,22.3,65.609,230.4,342.37,94.626,76.576,31.942,8.7632,27.125,6.9676,18.393,1.6389,33.082,13.657,24.38,1.3179,18.228
173,49.877,2642.8,26.502,48.846,3109.4,22.629,65.529,228.99,342.32,94.46,77.134,32.104,8.9356,26.58,6.9684,18.863,1.6419,32.457,13.874,24.513,1.1745,18.29
174,49.676,2644.2,25.792,49.846,3110.8,23.037,65.519,230.38,342.5,94.805,77.203,32.104,8.9356,26.58,6.9684,18.863,1.6419,32.457,13.874,24.513,1.1745,18.29
175,49.949,2645.2,24.032,49.858,3110,21.611,65.54,227.88,342.45,94.459,77.615,32.273,8.8489,26.549,6.9317,18.381,1.6494,33.22,13.802,24.431,1.2221,17.941
176,50.425,2639.6,25.916,52.371,3110.2,22.287,65.574,229.96,341.91,94.782,76.995,32.273,8.8489,26.549,6.9317,18.381,1.6494,33.22,13.802,24.431,1.2221,17.941
177,52.178,2641.6,23.84,50.013,3110.7,23.021,65.567,231,341.09,94.613,77.229,32.172,8.8403,26.751,6.6481,18.404,1.6426,32.998,13.907,24.32,1.4175,18.359
178,48.147,2643,23.278,48.507,3110.3,23.142,65.589,229.46,341.62,94.697,77.344,32.172,8.8403,26.751,6.6481,18.404,1.6426,32.998,13.907,24.32,1.4175,18.359
179,50.266,2639,24.168,49.517,3110.1,23.785,65.625,227.55,340.7,94.549,77.127,32.014,8.8209,27.06,6.9236,19.187,1.6369,32.052,13.861,24.092,1.168,18.411
180,48.887,2640.5,27.169,48.277,3108.7,23.404,65.636,228.23,341.02,94.401,77.203,32.014,8.8209,27.06,6.9236,19.187,1.6369,32.052,13.861,24.092,1.168,18.411
181,48.637,2635.8,23.34,50.407,3106.8,22.65,65.674,228.49,340.35,94.629,76.989,32.089,8.8842,26.664,7.0152,18.653,1.6169,32.509,13.797,24.19,1.1759,18.532
182,51.373,2634.4,25.833,51.594,3103.6,22.626,65.669,230.26,340.19,94.639,77.248,32.089,8.8842,26.664,7.0152,18.653,1.6169,32.509,13.797,24.19,1.1759,18.532
183,47.829,2635.5,25.852,49.708,3103.7,22.905,65.703,229.96,340.17,94.711,77.181,32.173,8.7686,26.841,7.0161,18.721,1.5945,32.67,13.684,24.299,1.2781,18.701
184,50.194,2633.9,25.59,48.463,3102.5,22.272,65.731,227.44,340.26,94.756,76.946,32.173,8.7686,26.841,7.0161,18.721,1.5945,32.67,13.684,24.299,1.2781,18.701
185,50.398,2633.7,24.115,50.722,3102,22.324,65.754,229.93,340.25,94.74,77.216,31.932,9.0447,26.559,6.8338,18.672,1.6432,32.652,13.578,24.791,1.3288,18.965
186,49.043,2632.8,24.623,50.787,3103.3,23.395,65.687,226.01,339.76,94.837,76.945,31.932,9.0447,26.559,6.8338,18.672,1.6432,32.652,13.578,24.791,1.3288,18.965
187,48.285,2634.6,25.188,50.641,3104.4,22.583,65.666,228.44,339.55,94.592,77.107,31.909,8.8997,26.595,7.1064,18.914,1.6373,32.785,13.664,24.153,1.3507,18.471
188,48.508,2634,26.078,49.492,3104.3,23.088,65.681,230.61,339.67,94.779,77.183,31.909,8.8997,26.595,7.1064,18.914,1.6373,32.785,13.664,24.153,1.3507,18.471
189,48.533,2632.1,25.506,52.117,3103.1,22.791,65.647,228.94,339.45,94.615,77.066,31.933,8.8881,26.6,6.9053,19.089,1.6202,32.456,13.671,24.509,1.4536,18.516
190,50.83,2632,24.4,50.366,3101.6,23.761,65.625,226.95,339.64,94.963,76.884,31.933,8.8881,26.6,6.9053,19.089,1.6202,32.456,13.671,24.509,1.4536,18.516
191,51.212,2632.3,26.307,48.175,3102.4,21.974,65.583,226.65,339.57,94.709,76.932,32.295,8.8854,26.711,6.8008,18.831,1.6243,33.142,14.019,24.416,1.1711,18.911
192,48.858,2635,24.372,50.614,3104.2,22.282,65.556,227.57,339.7,94.78,77.519,32.295,8.8854,26.711,6.8008,18.831,1.6243,33.142,14.019,24.416,1.1711,18.911
193,49.979,2633.9,24.65,49.132,3104,23.415,65.642,230.47,339.44,94.611,77.345,32.021,8.9426,26.542,7.0133,18.923,1.6289,32.627,13.878,24.538,1.192,18.149
194,51.247,2629.4,24.013,49.996,3101.5,22.871,65.691,228.58,339.15,94.678,77.205,32.021,8.9426,26.542,7.0133,18.923,1.6289,32.627,13.878,24.538,1.192,18.149
195,49.209,2628.1,26.168,49.644,3100.9,22.79,65.705,228.55,338.51,94.695,77.077,32.213,8.93,26.885,7.0708,18.383,1.664,32.74,13.749,24.087,1.2994,18.252
196,51.038,2628.7,25.327,48.413,3099.7,23.781,65.708,229.59,338.91,94.819,77.268,32.213,8.93,26.885,7.0708,18.383,1.664,32.74,13.749,24.087,1.2994,18.252
197,51.185,2627.3,25.849,48.948,3099.3,22.603,65.713,230.13,338.99,94.84,77.278,31.787,8.8968,26.236,6.9609,19.237,1.6451,32.536,13.932,24.316,1.0899,18.605
198,49.914,2630.6,25.328,50.646,3099.8,23.454,65.707,229.5,339.27,94.837,77.249,31.787,8.8968,26.236,6.9609,19.237,1.6451,32.536,13.932,24.316,1.0899,18.605
199,50.712,2632.4,25.156,50.144,3101.6,23.023,65.751,229.08,339.31,94.812,77.436,32.203,9.0517,26.849,6.84,18.884,1.667,32.524,13.912,23.799,1.1374,18.948
200,50.243,2632.3,25.111,49.15,3102.7,22.36,65.788,229.67,338.97,94.679,77.384,32.203,9.0517,26.849,6.84,18.884,1.667,32.524,13.912,23.799,1.1374,18.948
201,50.617,2629.5,26.525,48.822,3102.2,23.295,65.824,231.76,338.99,94.758,77.146,31.677,8.9748,26.459,6.9446,18.797,1.6445,32.661,13.711,24.247,1.1426,18.721
202,49.705,2627.2,24.573,50.005,3099.1,23.124,65.803,232.43,338.55,94.75,76.897,31.677,8.9748,26.459,6.9446,18.797,1.6445,32.661,13.711,24.247,1.1426,18.721
203,50.333,2626.2,25.486,50.2,3098.8,23.068,65.737,229.24,339.25,94.666,76.759,31.829,8.9548,26.961,6.7732,18.987,1.6598,32.164,13.913,24.109,1.4034,18.692
204,50.775,2630.3,24.179,51.225,3101,22.196,65.729,230.98,339.24,94.737,77.341,31.829,8.9548,26.961,6.7732,18.987,1.6598,32.164,13.913,24.109,1.4034,18.692
205,50.334,2631.1,22.858,47.817,3102.4,23.038,65.744,229.59,339.23,94.467,77.528,31.879,8.9816,26.411,6.8412,18.668,1.6543,32.186,13.71,23.721,1.4134,18.741
206,51.009,2630.5,25.844,48.236,3101.7,24.126,65.806,231.45,339.74,94.605,77.241,31.879,8.9816,26.411,6.8412,18.668,1.6543,32.186,13.71,23.721,1.4134,18.741
207,50.463,2630.7,23.974,49.597,3100.9,22.438,65.836,231.88,339.78,94.513,77.337,32.276,8.8074,26.545,6.6765,18.642,1.6756,32.574,13.761,24.22,1.2172,18.938
208,50.519,2630.4,26.134,50.481,3100.8,22.887,65.872,235.34,339.33,94.533,77.486,32.276,8.8074,26.545,6.6765,18.642,1.6756,32.574,13.761,24.22,1.2172,18.938
209,49.565,2631.9,24.191,50.763,3101.4,22.77,65.961,237.21,339.47,94.361,77.437,32.222,9.0989,26.231,7.0014,19.127,1.6153,32.414,13.727,24.085,1.4191,18.982
210,50.256,2628.5,25.11,52.417,3098.9,23.029,66.019,235.53,340.34,94.511,77.185,32.222,9.0989,26.231,7.0014,19.127,1.6153,32.414,13.727,24.085,1.4191,18.982
211,49.721,2623.9,25.838,48.895,3095.3,23.125,66.023,237.18,339.71,94.396,76.969,31.853,8.8949,26.345,6.9529,19.023,1.6848,33.019,13.817,23.637,1.2091,18.37
212,50.434,2622.9,25.632,50.615,3093.3,22.238,65.998,234.48,339.32,94.865,77.026,31.853,8.8949,26.345,6.9529,19.023,1.6848,33.019,13.817,23.637,1.2091,18.37
213,49.651,2624.1,26.702,49.678,3095.1,22.301,65.974,236.61,339.77,94.581,77.379,31.984,8.9877,26.24,6.9265,18.666,1.6104,32.252,13.916,23.915,1.2663,18.725
214,50.153,2629.5,23.593,50.172,3098.1,23.239,66.035,239.97,340.17,94.728,77.778,31.984,8.9877,26.24,6.9265,18.666,1.6104,32.252,13.916,23.915,1.2663,18.725
215,50.29,2630.7,26.19,51.023,3102.3,23.34,66.163,238.93,339.98,94.506,77.598,32.296,8.9817,25.989,6.8661,19.332,1.6776,33.335,13.87,23.765,1.3378,18.86
216,50.688,2630,26.105,49.611,3101.2,22.418,66.234,240.81,340.25,94.698,77.2,32.296,8.9817,25.989,6.8661,19.332,1.6776,33.335,13.87,23.765,1.3378,18.86
217,49.542,2626.5,25.595,49.853,3098.2,22.832,66.242,243.53,340.08,94.585,77.316,31.965,8.924,26.588,6.8298,18.862,1.7073,32.551,13.81,23.685,1.3543,18.59
218,51.046,2626.8,25.595,50.337,3096.5,23.272,66.233,239.99,340.34,94.625,77.343,31.965,8.924,26.588,6.8298,18.862,1.7073,32.551,13.81,23.685,1.3543,18.59
219,49.91,2626.5,24.69,50.099,3096.5,22.966,66.225,241.41,340.46,94.56,76.983,32.756,8.9477,25.837,6.737,18.847,1.6647,32.778,13.928,23.923,1.2223,18.788
220,50.77,2624.4,24.872,49.568,3094.4,22.293,66.192,240.99,340.93,94.735,76.951,32.756,8.9477,25.837,6.737,18.847,1.6647,32.778,13.928,23.923,1.2223,18.788
221,49.705,2623.4,25.368,47.939,3093.1,24.222,66.14,242.71,340.97,94.662,77.36,31.899,8.9309,26.075,6.729,18.918,1.6468,33.228,13.717,23.676,1.2927,18.785
222,49.663,2625.1,23.518,51.586,3093.5,22.528,66.194,243.52,340.73,94.58,77.506,31.899,8.9309,26.075,6.729,18.918,1.6468,33.228,13.717,23.676,1.2927,18.785
223,47.935,2626,25.217,50.45,3097,24.125,66.281,241.88,340.16,94.464,77.478,32.371,9.0096,26.2,6.9916,18.799,1.6795,33.005,13.934,23.931,1.2795,18.781
224,48.129,2625.6,26.335,51.011,3097.6,23.581,66.342,241.89,339.65,94.299,77.552,32.371,9.0096,26.2,6.9916,18.799,1.6795,33.005,13.934,23.931,1.2795,18.781
225,50.816,2624,24.129,49.42,3094.1,22.604,66.382,242.13,340.12,94.54,77.351,32.18,9.095,26.546,6.883,18.926,1.686,33.215,14.121,24.083,1.2981,19.162
226,50.001,2622,25.637,49.41,3091.8,22.757,66.383,243.66,340.05,94.591,77.175,32.18,9.095,26.546,6.883,18.926,1.686,33.215,14.121,24.083,1.2981,19.162
227,49.527,2618.8,25.928,48.501,3091.5,22.574,66.352,241.64,340.46,94.789,76.988,32.167,8.9763,26.233,6.959,18.669,1.6408,32.521,13.944,23.612,1.3091,18.958
228,50.584,2619.2,24.47,50.362,3089.3,23.123,66.277,246.75,340.37,94.655,77.481,32.167,8.9763,26.233,6.959,18.669,1.6408,32.521,13.944,23.612,1.3091,18.958
229,50.007,2624.1,25.049,49.31,3092.5,22.59,66.319,246.92,340.7,94.64,77.361,32.888,8.9153,26.045,6.8137,18.611,1.6594,32.941,13.835,23.326,1.2945,18.416
230,49.138,2624.3,24.985,50.013,3095.2,23.392,66.361,247.2,340.14,94.622,77.772,32.888,8.9153,26.045,6.8137,18.611,1.6594,32.941,13.835,23.326,1.2945,18.416
231,50.32,2627.7,22.994,49.337,3096.6,23.38,66.429,245.09,341.03,94.556,77.52,31.987,8.8223,26.15,7.0249,18.736,1.6459,32.784,13.657,23.289,1.3962,18.89
232,49.517,2625.9,24.819,51.146,3096.4,22.984,66.508,245.11,340.3,94.493,77.427,31.987,8.8223,26.15,7.0249,18.736,1.6459,32.784,13.657,23.289,1.3962,18.89
233,49.179,2626.4,24.77,49.005,3097.7,22.38,66.513,246.21,340.3,94.599,77.652,32.039,8.8971,25.958,6.8676,18.823,1.6288,32.662,13.837,23.3,1.47,18.734
234,49.306,2628.2,24.987,51.323,3099.5,23.175,66.53,245.02,340.24,94.6,77.35,32.039,8.8971,25.958,6.8676,18.823,1.6288,32.662,13.837,23.3,1.47,18.734
235,50.164,2629,26.464,50.052,3098.4,21.386,66.518,247.61,340.97,94.645,77.096,32.504,8.8673,26.136,7.0602,18.885,1.6705,33.081,13.856,23.778,1.1429,19.011
236,50.761,2628.3,24.806,52.156,3096.9,22.458,66.464,245.95,341.5,94.491,77.274,32.504,8.8673,26.136,7.0602,18.885,1.6705,33.081,13.856,23.778,1.1429,19.011
237,50.882,2627.1,24.791,48.835,3096.7,22.526,66.4,245.24,341.36,94.738,77.232,32.158,8.8909,26.07,6.937,19.032,1.6369,33.436,13.894,23.801,1.1202,18.703
238,49.756,2628.4,25.511,48.022,3094.7,22.409,66.322,245.58,342.03,94.749,77.04,32.158,8.8909,26.07,6.937,19.032,1.6369,33.436,13.894,23.801,1.1202,18.703
239,50.933,2626.2,25.977,50.86,3095.6,24.177,66.274,248.34,341.99,94.843,77.23,31.945,8.8395,26.468,6.7863,18.729,1.631,33.109,13.94,23.957,1.368,18.804
240,50.795,2631.6,26.342,47.825,3100,22.495,66.249,246.83,341.46,94.636,77.966,31.945,8.8395,26.468,6.7863,18.729,1.631,33.109,13.94,23.957,1.368,18.804
241,49.335,2635.3,24.453,49.161,3103.1,23.206,66.338,246.21,342.04,94.534,77.848,32.007,9.1201,26.11,6.9274,19.074,1.709,32.694,13.825,23.505,1.2507,18.88
242,49.066,2636.7,27.501,50.147,3104.9,23.397,66.417,247.85,342.15,94.447,77.612,32.007,9.1201,26.11,6.9274,19.074,1.709,32.694,13.825,23.505,1.2507,18.88
243,49.059,2634.6,26.241,49.85,3101.9,22.68,66.446,249.45,342.63,94.431,77.148,32.026,8.7792,26.371,6.8331,18.92,1.6962,32.71,13.79,24.017,1.1771,18.761
244,49.524,2633.7,26.342,49.613,3100.1,22.242,66.397,248.13,343.14,94.584,76.974,32.026,8.7792,26.371,6.8331,18.92,1.6962,32.71,13.79,24.017,1.1771,18.761
245,50.281,2634,25.025,49.208,3100.2,23.315,66.318,249.91,343.6,94.502,76.963,32.164,9.0418,26.189,7.0915,18.706,1.7095,33.36,13.779,23.478,1.1761,18.31
246,50.725,2635.6,25.308,52.563,3101.3,24.426,66.274,247.09,343.94,94.556,77.35,32.164,9.0418,26.189,7.0915,18.706,1.7095,33.36,13.779,23.478,1.1761,18.31
247,49.039,2638.1,27.558,50.74,3103.1,22.985,66.272,247.96,343.84,94.554,77.764,32.187,8.9513,26.079,6.9292,19.005,1.6924,33.134,13.735,23.809,1.1397,18.071
248,49.889,2642.1,26.349,48.629,3106.7,22.64,66.375,247.88,344.5,94.659,77.759,32.187,8.9513,26.079,6.9292,19.005,1.6924,33.134,13.735,23.809,1.1397,18.071
249,50.94,2643.7,24.208,49.794,3107.6,21.525,66.457,250.26,344.52,94.553,77.436,33.002,9.1426,26.112,6.8497,18.452,1.6487,33.376,13.738,23.603,1.2408,18.537
250,50.74,2642,25.049,52.231,3106.1,23.335,66.441,248.42,344.73,94.578,77.221,33.002,9.1426,26.112,6.8497,18.452,1.6487,33.376,13.738,23.603,1.2408,18.537
251,51.553,2639.7,23.932,49.04,3103.3,23.769,66.353,246.06,345.32,94.527,77.302,32.528,8.9488,26.148,6.7772,18.835,1.691,33.506,13.8,23.882,1.1881,18.391
252,48.444,2640.5,24.226,50.568,3102.7,23.398,66.273,245.68,345.02,94.678,77.311,32.528,8.9488,26.148,6.7772,18.835,1.691,33.506,13.8,23.882,1.1881,18.391
253,49.287,2637.9,24.475,48.529,3103,22.518,66.188,243.91,345.11,94.543,77.052,32.806,8.9481,27.01,6.9032,18.448,1.6688,33.182,13.913,23.96,1.2621,18.015
254,49.86,2639,24.621,48.939,3103.1,23.041,66.107,243.75,344.99,94.601,77.389,32.806,8.9481,27.01,6.9032,18.448,1.6688,33.182,13.913,23.96,1.2621,18.015
255,50.487,2641.9,25.313,51.222,3104.1,22.205,66.061,243.78,345.27,94.521,77.435,32.793,8.7466,27.083,6.7653,18.678,1.6707,33.471,13.673,23.797,1.4426,18.072
256,49.826,2640.5,27.124,49.66,3105.3,22.75,66.071,245.79,344.77,94.664,76.997,32.793,8.7466,27.083,6.7653,18.678,1.6707,33.471,13.673,23.797,1.4426,18.072
257,48.901,2640.9,25.63,51.719,3105.7,23.357,66.077,241.54,344.54,94.401,77.338,32.494,8.7323,26.197,6.9535,18.633,1.6433,33.551,13.866,23.104,1.1397,18.369
258,49.898,2642.1,25.67,49.558,3106.3,21.623,66.1,243.1,344.46,94.543,77.132,32.494,8.7323,26.197,6.9535,18.633,1.6433,33.551,13.866,23.104,1.1397,18.369
259,48.983,2642,25.569,49.992,3106.6,22.122,66.083,242.72,344.15,94.563,77.693,32.39,8.861,26.4,6.8891,17.925,1.6918,33.494,13.656,24.052,1.2901,18.494
260,50.199,2641.4,24.714,51.274,3106.5,23.387,66.119,240.7,343.81,94.631,77.187,32.39,8.861,26.4,6.8891,17.925,1.6918,33.494,13.656,24.052,1.2901,18.494
261,49.002,2644.9,26.194,49.471,3108.3,23.305,66.121,238.53,344.27,94.554,77.243,32.349,8.8012,26.333,6.739,18.411,1.6592,33.126,13.887,24.324,1.1262,18.293
262,49.901,2645.7,25.628,50.695,3110.7,23.209,66.087,241.26,344.2,94.672,77.302,32.349,8.8012,26.333,6.739,18.411,1.6592,33.126,13.887,24.324,1.1262,18.293
263,50.512,2646.7,24.804,50.205,3111.2,23.02,66.053,238.97,343.86,94.433,77.745,32.419,9.0285,26.695,6.9408,18.363,1.662,33.174,13.839,24.514,1.3158,17.982
264,48.847,2647.1,23.307,49.835,3112.5,22.882,66.043,238.13,343.74,94.306,77.807,32.419,9.0285,26.695,6.9408,18.363,1.662,33.174,13.839,24.514,1.3158,17.982
265,49.916,2646.4,24.114,50.84,3111.7,22.3,66.05,237.51,343.68,94.549,77.48,32.724,8.8678,26.425,6.8041,18.548,1.6733,33.152,13.919,24.586,1.2407,18.324
266,50.295,2642.5,25.752,48.943,3108.9,22.556,66,237.67,343.19,94.708,76.877,32.724,8.8678,26.425,6.8041,18.548,1.6733,33.152,13.919,24.586,1.2407,18.324
267,50.088,2640.2,25.061,48.601,3105.1,23.534,65.895,234.65,343.47,94.571,77.137,32.079,8.8576,26.046,6.8711,18.207,1.6548,32.819,13.684,24.058,1.4255,18.183
268,49.634,2639.8,25.119,50.199,3105.3,22.738,65.801,233.75,343.01,94.641,77.012,32.079,8.8576,26.046,6.8711,18.207,1.6548,32.819,13.684,24.058,1.4255,18.183
269,50.689,2640.1,24.364,51.064,3107.5,22.144,65.736,233.85,343.07,94.55,77.267,32.16,8.7807,27.017,6.8526,18.474,1.6497,33.241,13.858,24.367,1.3132,18.633
270,49.126,2642.7,22.324,50.237,3110,22.731,65.712,231.75,342.58,94.628,77.141,32.16,8.7807,27.017,6.8526,18.474,1.6497,33.241,13.858,24.367,1.3132,18.633
271,48.093,2641.8,24.089,49.683,3110,22.146,65.704,233.97,341.96,94.59,77.45,31.849,9.0201,26.683,7.0388,18.742,1.6724,33.242,13.716,24.122,1.3909,18.329
272,50.249,2644,27.342,48.074,3110.2,23.215,65.735,230.63,341.94,94.49,77.495,31.849,9.0201,26.683,7.0388,18.742,1.6724,33.242,13.716,24.122,1.3909,18.329
273,47.191,2643,25.883,50.432,3110.2,22.984,65.746,231.65,341.83,94.643,77.096,32.72,8.8301,26.894,6.9579,18.741,1.6663,32.975,13.83,24.48,1.1787,18.183
274,50.023,2642.9,24.848,48.363,3110,22.528,65.709,231.86,341.9,94.696,77.07,32.72,8.8301,26.894,6.9579,18.741,1.6663,32.975,13.83,24.48,1.1787,18.183
275,49.159,2639.7,26.427,48.951,3107.4,21.819,65.644,232.57,342.37,94.849,77,32.115,8.8683,26.303,6.704,18.384,1.6723,33.248,13.954,23.828,1.0852,19.076
276,49.743,2641.8,25.916,50.2,3108.1,21.535,65.558,229.88,341.92,94.683,77.483,32.115,8.8683,26.303,6.704,18.384,1.6723,33.248,13.954,23.828,1.0852,19.076
277,49.819,2644.1,25.643,49.959,3111.5,23.604,65.592,228.58,341.63,94.621,77.734,32.481,8.9194,26.364,6.7299,18.584,1.6759,33.596,13.735,24.032,1.1414,18.393
278,51.41,2642.5,24.051,51.635,3111.2,23.506,65.651,227.01,340.88,94.5,77.216,32.481,8.9194,26.364,6.7299,18.584,1.6759,33.596,13.735,24.032,1.1414,18.393
279,50.933,2639.7,24.333,51.683,3110,23.375,65.651,225.34,341.18,94.423,77.103,31.937,8.5961,26.395,7.0879,18.899,1.6082,32.423,13.708,24.442,1.1556,18.215
280,48.355,2635.4,24.89,49.916,3106.2,23.06,65.609,225.86,340.62,94.627,76.976,31.937,8.5961,26.395,7.0879,18.899,1.6082,32.423,13.708,24.442,1.1556,18.215
281,49.59,2634.3,25.441,50.326,3104.3,22.951,65.546,225.72,340.28,94.648,76.931,32.029,8.8834,26.226,7.025,19.345,1.6381,32.492,13.746,24.514,1.1038,18.576
282,49.949,2635,26.164,50.09,3104.3,22.513,65.484,226.34,340.43,94.859,77.078,32.029,8.8834,26.226,7.025,19.345,1.6381,32.492,13.746,24.514,1.1038,18.576
283,49.863,2637,22.666,50.156,3105.5,22.773,65.448,224.28,340.61,94.809,77.407,31.896,8.8583,26.75,6.9893,18.632,1.6221,32.709,13.804,24.305,1.2114,18.553
284,50.802,2639,24.11,50.069,3107.1,23.62,65.441,222.06,340.31,94.773,77.412,31.896,8.8583,26.75,6.9893,18.632,1.6221,32.709,13.804,24.305,1.2114,18.553
285,49.403,2638.3,23.375,50.948,3107.5,22.269,65.441,224.68,340.6,94.809,76.964,31.626,8.8658,26.908,6.8385,18.866,1.6218,32.906,13.817,23.787,1.1975,18.015
286,49.324,2639.5,26.115,51.161,3107.6,22.171,65.392,221.63,340.59,94.824,76.955,31.626,8.8658,26.908,6.8385,18.866,1.6218,32.906,13.817,23.787,1.1975,18.015
287,47.224,2641.7,25.496,50.495,3110.6,22.53,65.339,220.74,340.79,94.569,77.264,32.282,8.9447,26.507,6.9384,18.292,1.6894,32.588,13.952,23.882,1.5111,18.633
288,51.127,2642,23.857,51.265,3111.8,22.987,65.307,221.22,340.76,94.727,77.52,32.282,8.9447,26.507,6.9384,18.292,1.6894,32.588,13.952,23.882,1.5111,18.633
289,48.874,2641.8,25.215,50.028,3110.6,23.029,65.32,221.59,341.09,94.597,77.32,31.964,8.7816,26.45,6.9608,18.695,1.5814,32.583,13.917,24.319,1.4522,17.737
290,48.88,2638.2,24.7,51.504,3109.1,23.622,65.304,219.61,340.75,94.859,76.935,31.964,8.7816,26.45,6.9608,18.695,1.5814,32.583,13.917,24.319,1.4522,17.737
291,51.552,2640.2,26.064,49.6,3109.5,22.919,65.236,220.34,340.79,94.584,77.187,32.053,8.9693,26.72,6.7222,18.469,1.6497,32.655,13.778,24.519,1.0963,18.795
